t,P_a
1320.0,103.304595318
1321.0,104.309337571
1322.0,103.132769393
1323.0,103.29352206
1324.0,102.725489277
1325.0,102.466772323
1326.0,103.117905393
1327.0,104.113223424
1328.0,102.443625149
1329.0,103.258730997
1330.0,102.915110875
1331.0,102.728043165
1332.0,103.601265066
1333.0,103.878839485
1334.0,102.203728533
1335.0,102.765053305
1336.0,103.15334226
1337.0,103.821379163
1338.0,103.189451135
1339.0,102.488240454
1340.0,103.419563445
1341.0,103.771873292
1342.0,102.935266996
1343.0,103.915342616
1344.0,103.123005946
1345.0,104.224835517
1346.0,102.297938407
1347.0,103.804447305
1348.0,103.496933522
1349.0,103.35405694
1350.0,103.70955465
1351.0,102.723182424
1352.0,103.094228531
1353.0,103.4155809
1354.0,103.192132498
1355.0,103.44457103
1356.0,103.458522109
1357.0,103.637837022
1358.0,103.023747131
1359.0,102.987130696
1360.0,103.496250226
1361.0,103.698310076
1362.0,103.907666139
1363.0,103.317925277
1364.0,102.70021665
1365.0,103.131353455
1366.0,103.724603098
1367.0,103.605143782
1368.0,103.60961169
1369.0,103.832056249
1370.0,102.608788297
1371.0,103.600642745
1372.0,102.459539323
1373.0,103.021127635
1374.0,102.79859621
1375.0,102.327705293
1376.0,103.275978674
1377.0,103.756380174
1378.0,103.055054287
1379.0,102.50101727
1380.0,103.041163756
1381.0,103.709750859
1382.0,103.751397875
1383.0,103.678498056
1384.0,103.850058722
1385.0,103.798676977
1386.0,103.41255287
1387.0,103.877871797
1388.0,102.760898304
1389.0,103.647359648
1390.0,103.455258201
1391.0,103.682862342
1392.0,102.704272354
1393.0,103.355002147
1394.0,103.558602979
1395.0,103.034580686
1396.0,103.456540782
1397.0,102.963985501
1398.0,103.531707566
1399.0,102.956251534
1400.0,102.55335479
1401.0,102.999439264
1402.0,103.243868285
1403.0,104.141158873
1404.0,101.892113809
1405.0,103.566069758
1406.0,103.476395057
1407.0,102.031066697
1408.0,103.675901001
1409.0,103.297562583
1410.0,102.986354763
1411.0,103.247634842
1412.0,103.430397646
1413.0,102.689222415
1414.0,102.847577085
1415.0,102.636759845
1416.0,103.35390109
1417.0,102.664213696
1418.0,103.027971683
1419.0,103.954002482
1420.0,103.560685988
1421.0,103.811767199
1422.0,101.885887943
1423.0,104.468743358
1424.0,103.603492103
1425.0,103.397607002
1426.0,102.772561199
1427.0,102.267475215
1428.0,104.012525021
1429.0,103.365377263
1430.0,102.89485108
1431.0,102.95203283
1432.0,104.381275531
1433.0,103.180583754
1434.0,103.65401134
1435.0,103.659231185
1436.0,103.46108824
1437.0,103.719001632
1438.0,103.499995659
1439.0,103.420950945
1440.0,102.912314946
1441.0,102.364265594
1442.0,103.553837479
1443.0,102.921390628
1444.0,102.525166915
1445.0,103.794320671
1446.0,102.733449191
1447.0,102.976106137
1448.0,102.627254845
1449.0,102.882590492
1450.0,103.730335089
1451.0,103.384153582
1452.0,103.595933599
1453.0,103.145481751
1454.0,102.904060167
1455.0,103.721111644
1456.0,103.693217947
1457.0,103.556368492
1458.0,102.566789802
1459.0,102.678594941
1460.0,102.506258377
1461.0,103.400804214
1462.0,101.904411791
1463.0,104.13880409
1464.0,102.946166306
1465.0,103.604654221
1466.0,103.155619793
1467.0,102.870930749
1468.0,103.431126263
1469.0,103.373700006
1470.0,102.704130568
1471.0,103.563702845
1472.0,104.048261393
1473.0,103.560617042
1474.0,103.462863733
1475.0,103.484114015
1476.0,103.256970886
1477.0,103.335831268
1478.0,103.026301233
1479.0,103.006421842
1480.0,103.557607327
1481.0,103.672860009
1482.0,103.227932813
1483.0,103.200227109
1484.0,104.067617804
1485.0,104.587051735
1486.0,104.173805742
1487.0,102.835269011
1488.0,103.197811811
1489.0,102.702873838
1490.0,102.973110674
1491.0,102.956219715
1492.0,103.88137223
1493.0,102.7803525
1494.0,102.68665583
1495.0,103.563898038
1496.0,103.198571961
1497.0,102.843670618
1498.0,103.795170335
1499.0,103.510459481
1500.0,78.0574287176
1501.0,76.6009157014
1502.0,77.638337112
1503.0,77.4267180781
1504.0,77.201794468
1505.0,77.7727726186
1506.0,77.856671589
1507.0,78.4008834145
1508.0,76.9401893809
1509.0,77.1990934737
1510.0,77.045962705
1511.0,77.0252593985
1512.0,77.2116652411
1513.0,78.1314635097
1514.0,78.1410577089
1515.0,77.2247762249
1516.0,76.9997687889
1517.0,77.5973047549
1518.0,76.8152823791
1519.0,77.4204999579
1520.0,77.7516774635
1521.0,77.8597004026
1522.0,77.1910612281
1523.0,77.5017195449
1524.0,77.3314468459
1525.0,77.7393252891
1526.0,77.6771560342
1527.0,77.2058636532
1528.0,78.3526857087
1529.0,77.5752630833
1530.0,78.5374535922
1531.0,77.4823510528
1532.0,77.8339886199
1533.0,77.4960593558
1534.0,77.8125546881
1535.0,76.6329698634
1536.0,76.719488417
1537.0,77.0173550993
1538.0,77.8640648144
1539.0,76.5245139393
1540.0,77.8535850902
1541.0,77.3135886503
1542.0,77.1140529942
1543.0,76.6498080964
1544.0,78.2656446663
1545.0,77.6292643934
1546.0,77.5242922591
1547.0,78.6097086827
1548.0,78.2214321974
1549.0,77.5585631305
1550.0,77.5751697767
1551.0,77.7152787918
1552.0,77.0244141176
1553.0,76.3760405065
1554.0,78.1288815541
1555.0,77.520747823
1556.0,76.8342000138
1557.0,77.7228048844
1558.0,77.6548982735
1559.0,78.2040145631
1560.0,77.9233927881
1561.0,76.6850654431
1562.0,77.2122550586
1563.0,77.3221804896
1564.0,77.5302564351
1565.0,77.054204533
1566.0,77.1120541161
1567.0,77.1905568667
1568.0,77.2281998856
1569.0,77.0181609476
1570.0,77.6167724827
1571.0,77.4285387428
1572.0,77.3812803837
1573.0,78.3433919103
1574.0,77.2179898022
1575.0,76.5883692393
1576.0,77.2430319719
1577.0,77.4468600895
1578.0,76.9379144226
1579.0,77.2720738441
1580.0,77.8723491681
1581.0,77.2517982607
1582.0,77.1331908276
1583.0,77.3138928175
1584.0,77.6453603917
1585.0,77.0978234934
1586.0,77.1499690299
1587.0,77.1196528973
1588.0,76.8243164987
1589.0,77.4494382734
1590.0,77.7706140502
1591.0,77.6742286774
1592.0,78.2096017614
1593.0,77.1650407705
1594.0,77.4417271135
1595.0,77.8878363758
1596.0,77.8819902993
1597.0,77.0123881352
1598.0,77.7593340256
1599.0,78.1545245528
1600.0,77.1666398251
1601.0,76.6366329347
1602.0,77.7671349987
1603.0,77.1991125652
1604.0,77.7058850515
1605.0,77.3214438894
1606.0,76.4899478313
1607.0,77.5188023803
1608.0,77.5072500169
1609.0,77.4670749485
1610.0,76.9130867245
1611.0,77.5385322098
1612.0,77.3830125792
1613.0,77.3200535191
1614.0,77.7529784845
1615.0,77.2000698866
1616.0,77.6708684316
1617.0,77.6631744907
1618.0,78.0519138348
1619.0,77.9983677614
1620.0,77.4869003704
1621.0,77.4266157262
1622.0,77.4107688837
1623.0,77.9124419587
1624.0,76.4423279838
1625.0,77.2080048458
1626.0,77.5429323304
1627.0,78.4490418727
1628.0,77.0552906164
1629.0,76.9183868601
1630.0,77.0088846362
1631.0,77.7655535032
1632.0,76.6729396031
1633.0,77.1449576028
1634.0,77.0466197335
1635.0,77.0091290524
1636.0,77.3196556691
1637.0,77.4203630556
1638.0,77.0351230046
1639.0,77.6194829694
1640.0,76.8767790443
1641.0,77.0870405351
1642.0,77.3325087458
1643.0,77.3423760432
1644.0,77.2703252447
1645.0,78.3214436948
1646.0,77.6646496303
1647.0,76.9680223996
1648.0,77.7067431392
1649.0,78.4497433349
1650.0,78.1130035237
1651.0,77.5229724002
1652.0,76.8477372197
1653.0,77.0823148124
1654.0,77.1259478414
1655.0,78.1776943299
1656.0,78.0495518776
1657.0,77.5671814889
1658.0,76.7305667411
1659.0,78.7237994987
1660.0,77.3558192838
1661.0,77.2296916222
1662.0,78.5906571488
1663.0,77.1168040106
1664.0,78.0395012998
1665.0,78.1601243471
1666.0,77.9042238549
1667.0,78.0420573424
1668.0,78.1904925276
1669.0,77.0393245486
1670.0,77.1647911235
1671.0,78.4654079542
1672.0,78.0376741776
1673.0,77.8827777818
1674.0,78.1849070173
1675.0,77.0620330825
1676.0,77.2513658893
1677.0,77.3263010156
1678.0,77.3475016767
1679.0,77.0391232549
1680.0,77.7295102634
1681.0,77.7056906532
1682.0,77.2245584516
1683.0,77.7482824195
1684.0,78.0868394356
1685.0,76.8559755516
1686.0,77.3100611663
1687.0,77.7324064921
1688.0,78.0366217448
1689.0,77.5696455951
1690.0,78.0449422275
1691.0,77.5461908682
1692.0,77.767763297
1693.0,77.4497726994
1694.0,78.3220012921
1695.0,77.5186046617
1696.0,77.6669527085
1697.0,76.9517585464
1698.0,77.3210950037
1699.0,77.2688635225
1700.0,77.309191183
1701.0,76.5214341906
1702.0,77.7711717907
1703.0,77.2875833922
1704.0,77.6320479785
1705.0,77.3348853481
1706.0,77.2714462391
1707.0,77.7074612367
1708.0,77.3129575844
1709.0,77.7834785105
1710.0,77.2834323988
1711.0,78.031502837
1712.0,77.5109256323
1713.0,76.9780947865
1714.0,76.4103062339
1715.0,77.6143651935
1716.0,77.5790059095
1717.0,77.4805267253
1718.0,77.1701803496
1719.0,78.0659715711
1720.0,78.994032595
1721.0,78.0144327639
1722.0,77.8958488466
1723.0,76.9182136315
1724.0,77.0699851882
1725.0,77.060234705
1726.0,77.3093400986
1727.0,76.6111782518
1728.0,76.649219812
1729.0,78.0940258855
1730.0,77.5206281083
1731.0,78.1023175064
1732.0,77.140525397
1733.0,77.0904943394
1734.0,78.0252788236
1735.0,77.6575405744
1736.0,77.4492830722
1737.0,77.791966495
1738.0,77.401770434
1739.0,77.9390403857
1740.0,76.4900294869
1741.0,77.1542962394
1742.0,76.9565942292
1743.0,78.0075705928
1744.0,77.8963333508
1745.0,77.5674010888
1746.0,77.6368860382
1747.0,77.2691015234
1748.0,77.4100990336
1749.0,78.0378893232
1750.0,76.6068134174
1751.0,77.0772565076
1752.0,77.8641553776
1753.0,77.8486985486
1754.0,76.9117639368
1755.0,77.4889710838
1756.0,77.8379878606
1757.0,76.9740121642
1758.0,77.1782009307
1759.0,78.3614932378
1760.0,77.0223390092
1761.0,78.6503568975
1762.0,77.3652613642
1763.0,77.0321854926
1764.0,77.9789398844
1765.0,76.956370939
1766.0,78.0036371244
1767.0,77.7672240221
1768.0,77.7202273112
1769.0,78.1952312991
1770.0,77.3844276027
1771.0,77.6818902479
1772.0,76.530255764
1773.0,76.8525379996
1774.0,76.9036460612
1775.0,77.9716178439
1776.0,77.2837494239
1777.0,77.454902928
1778.0,76.7532248624
1779.0,77.1046231882
1780.0,77.0827311564
1781.0,77.4651593232
1782.0,76.6809992914
1783.0,78.1133280536
1784.0,77.6020636954
1785.0,77.3092360104
1786.0,77.2896569912
1787.0,77.3423541501
1788.0,78.5500431296
1789.0,77.4670505277
1790.0,77.2816780267
1791.0,77.635370853
1792.0,77.9066915878
1793.0,77.9671994869
1794.0,77.1837264796
1795.0,77.6952097392
1796.0,76.9491720953
1797.0,77.5948070487
1798.0,77.5469744561
1799.0,77.0020647037
1800.0,77.5129129212
1801.0,76.9656442716
1802.0,77.3512657096
1803.0,76.6427047286
1804.0,78.1221514971
1805.0,76.8305440476
1806.0,77.0405727276
1807.0,77.6134087988
1808.0,78.0974694941
1809.0,76.7035543201
1810.0,78.3357362585
1811.0,77.558914109
1812.0,76.3043505457
1813.0,77.7443428267
1814.0,77.5626346059
1815.0,76.5395016596
1816.0,76.7001046261
1817.0,77.8441708549
1818.0,76.8433628453
1819.0,77.193721664
1820.0,77.9390885581
1821.0,77.2197462377
1822.0,78.1047923089
1823.0,78.3253876626
1824.0,77.6380342665
1825.0,78.1365717654
1826.0,77.6254106216
1827.0,77.0423534228
1828.0,77.0552834007
1829.0,77.9560812746
1830.0,77.5499082418
1831.0,77.5358518321
1832.0,77.4962382033
1833.0,78.5383401853
1834.0,77.6694199621
1835.0,77.1531214561
1836.0,77.001792823
1837.0,77.9580847921
1838.0,77.2887296568
1839.0,77.30992013
1840.0,77.9830388626
1841.0,77.9111296495
1842.0,77.6920626588
1843.0,77.61882241
1844.0,77.392517392
1845.0,77.4698022683
1846.0,77.7815659818
1847.0,77.9215939508
1848.0,77.6017910251
1849.0,77.7862484913
1850.0,77.7960815585
1851.0,77.5236067531
1852.0,77.0267882777
1853.0,76.9554954625
1854.0,77.9136905107
1855.0,78.2646400562
1856.0,76.9968051236
1857.0,77.9723842986
1858.0,77.0805601169
1859.0,77.633751497
1860.0,77.4173180034
1861.0,77.8925820424
1862.0,77.0275302008
1863.0,76.9038502857
1864.0,78.4586339678
1865.0,78.8631765473
1866.0,77.5067020013
1867.0,77.5968925996
1868.0,76.9486128113
1869.0,76.8988799248
1870.0,78.2038853929
1871.0,77.0802344556
1872.0,77.1118192959
1873.0,77.3903760761
1874.0,76.9304808011
1875.0,78.0028891607
1876.0,77.5005303174
1877.0,77.6554054203
1878.0,77.1090253938
1879.0,76.9807389683
1880.0,77.1620956119
1881.0,76.5523843257
1882.0,77.1905392648
1883.0,78.1055529745
1884.0,77.2582718588
1885.0,77.0242055446
1886.0,77.072203884
1887.0,77.4184772896
1888.0,77.8496059519
1889.0,76.9687352527
1890.0,77.3519743959
1891.0,77.6659429732
1892.0,76.9456048819
1893.0,76.9638884352
1894.0,78.3143644905
1895.0,77.0755520587
1896.0,77.0544461879
1897.0,76.7343319253
1898.0,76.1839006071
1899.0,78.5176183895
1900.0,77.2890121603
1901.0,78.580861297
1902.0,77.588496332
1903.0,77.5017841933
1904.0,77.8357529406
1905.0,77.7683546272
1906.0,77.4263165463
1907.0,77.2370729099
1908.0,78.2041088493
1909.0,76.7955466641
1910.0,78.212365341
1911.0,77.7890661112
1912.0,76.4506669842
1913.0,78.0117164723
1914.0,77.5546975945
1915.0,78.0593110454
1916.0,76.9227259782
1917.0,77.1052990826
1918.0,76.9198881692
1919.0,77.1122965473
1920.0,77.3910665427
1921.0,76.948303375
1922.0,77.620893597
1923.0,78.5481978005
1924.0,76.9736501304
1925.0,76.8334364266
1926.0,77.0979512765
1927.0,77.5319318824
1928.0,78.4322457489
1929.0,76.6665596776
1930.0,77.1490317922
1931.0,77.6248522637
1932.0,76.8529925654
1933.0,77.4420335797
1934.0,77.5482284463
1935.0,77.6474318856
1936.0,77.4668806778
1937.0,76.8735680494
1938.0,78.0772523556
1939.0,77.6103567257
1940.0,77.8083030437
1941.0,77.3226269049
1942.0,75.0
1943.0,77.7066041984
1944.0,77.9456005743
1945.0,77.493120172
1946.0,76.5407219362
1947.0,77.3659543717
1948.0,77.6280186809
1949.0,77.2601284221
1950.0,77.0985957536
1951.0,77.5880134721
1952.0,77.854558409
1953.0,77.9231630041
1954.0,77.6674738448
1955.0,77.4332279887
1956.0,78.242414596
1957.0,77.0076674647
1958.0,77.750075012
1959.0,77.1272551779
1960.0,77.9444007159
1961.0,76.6876587517
1962.0,77.8134864804
1963.0,77.2222495365
1964.0,77.0969370535
1965.0,77.3565796544
1966.0,77.7207472661
1967.0,76.9220832838
1968.0,77.6127081297
1969.0,77.5333472365
1970.0,77.4727654671
1971.0,77.6874887457
1972.0,76.8356791633
1973.0,76.7306782446
1974.0,76.3704661655
1975.0,77.8805933951
1976.0,76.4131494847
1977.0,78.7887607031
1978.0,77.2816895136
1979.0,77.0885255113
1980.0,76.4714034679
1981.0,77.4386429448
1982.0,77.1692916243
1983.0,77.4277198616
1984.0,77.890281272
1985.0,78.0439697984
1986.0,77.6568736508
1987.0,76.8497480367
1988.0,77.3196980686
1989.0,77.5199721523
1990.0,78.0824671167
1991.0,77.7492650133
1992.0,76.7942786666
1993.0,76.1237249485
1994.0,77.7493975112
1995.0,78.1845716628
1996.0,77.8466085696
1997.0,77.5281355768
1998.0,78.1560283918
1999.0,77.8838776506
