t,P_a
1299.0,78.2281591014
1300.0,78.150685954
1301.0,78.2320330882
1302.0,78.1245706421
1303.0,78.2165606816
1304.0,78.1449059076
1305.0,78.0002643915
1306.0,77.8764035911
1307.0,77.9601887869
1308.0,77.9812291099
1309.0,77.8477448324
1310.0,77.7484954918
1311.0,78.096617698
1312.0,77.7590368368
1313.0,77.990463918
1314.0,77.8141252699
1315.0,77.8347941495
1316.0,77.7810893595
1317.0,77.7266821735
1318.0,77.6298962921
1319.0,77.802245591
1320.0,77.6757019523
1321.0,77.7891580387
1322.0,77.5464782768
1323.0,77.6396090629
1324.0,77.4795299261
1325.0,77.6827650365
1326.0,77.5162189499
1327.0,77.4597829419
1328.0,77.3998510798
1329.0,77.3288930337
1330.0,77.4104512178
1331.0,77.395923501
1332.0,77.4575975451
1333.0,77.4469529269
1334.0,77.3940709084
1335.0,77.1309079018
1336.0,77.2553627395
1337.0,77.1905695783
1338.0,77.160819901
1339.0,77.2784880748
1340.0,77.0702000233
1341.0,76.9255051603
1342.0,77.0122797652
1343.0,77.0555026923
1344.0,76.9833168778
1345.0,77.0499723287
1346.0,77.0403650586
1347.0,76.7999962802
1348.0,76.930654565
1349.0,77.1074754653
1350.0,77.2418917317
1351.0,77.0398458487
1352.0,77.0690912508
1353.0,77.0415728662
1354.0,76.7608967534
1355.0,76.9033194889
1356.0,76.5930243152
1357.0,76.804429959
1358.0,76.6501045039
1359.0,76.8375053761
1360.0,77.0078323833
1361.0,76.7340509706
1362.0,76.7615680328
1363.0,76.6911250756
1364.0,76.4668451656
1365.0,76.5578342431
1366.0,76.3711276256
1367.0,76.9450872479
1368.0,76.4100659062
1369.0,76.58465718
1370.0,76.5247685153
1371.0,76.4289185169
1372.0,76.3285669986
1373.0,76.5418897359
1374.0,76.333764062
1375.0,76.539636571
1376.0,76.8743779902
1377.0,76.2576601335
1378.0,76.4442418857
1379.0,76.4949985656
1380.0,76.0571369797
1381.0,76.3981403606
1382.0,76.2997527871
1383.0,76.2871128464
1384.0,76.0940589639
1385.0,76.442126945
1386.0,75.8217753485
1387.0,76.4342301061
1388.0,76.3129723111
1389.0,76.1812907096
1390.0,76.2686189971
1391.0,76.4285040108
1392.0,76.3426479891
1393.0,76.0147208481
1394.0,76.378480414
1395.0,75.9714396954
1396.0,75.8021633096
1397.0,76.2432250134
1398.0,75.9595956881
1399.0,76.2485831639
1400.0,76.0099858439
1401.0,76.2693396344
1402.0,76.2806430085
1403.0,75.9371065507
1404.0,76.0605941311
1405.0,75.8958501425
1406.0,76.1221693409
1407.0,76.0121146433
1408.0,76.033432561
1409.0,75.9196644968
1410.0,75.5014422031
1411.0,75.9757045376
1412.0,75.8588359387
1413.0,76.0507540582
1414.0,75.7561459261
1415.0,75.7246975884
1416.0,75.5531488311
1417.0,75.7700477306
1418.0,75.5569742547
1419.0,75.8715516326
1420.0,75.5945274991
1421.0,75.6533441536
1422.0,75.9108870678
1423.0,75.9510402284
1424.0,75.7973869449
1425.0,76.0973739076
1426.0,75.8471880965
1427.0,75.8364210049
1428.0,75.7278515244
1429.0,75.5868172346
1430.0,75.7110859366
1431.0,75.6809889419
1432.0,75.5935333112
1433.0,75.7877676953
1434.0,75.7580547382
1435.0,75.3521663764
1436.0,75.6873590131
1437.0,75.6335573982
1438.0,75.3792211928
1439.0,75.6444267856
1440.0,75.7892553543
1441.0,75.5324436211
1442.0,75.802220938
1443.0,75.8850156691
1444.0,75.2162321147
1445.0,75.4702712758
1446.0,75.6244958806
1447.0,75.7217421304
1448.0,75.4470192163
1449.0,75.4926906883
1450.0,75.5750185266
1451.0,75.4196332456
1452.0,75.4266702222
1453.0,75.6294929929
1454.0,75.6811284487
1455.0,75.441866095
1456.0,75.4340316855
1457.0,75.6625399293
1458.0,75.265816143
1459.0,75.3825765951
1460.0,75.4159284214
1461.0,75.2406308115
1462.0,75.3793155682
1463.0,75.5819421588
1464.0,75.8279266195
1465.0,75.3410200811
1466.0,75.4605850193
1467.0,75.2484265745
1468.0,75.3645996125
1469.0,75.3508680102
1470.0,75.3549762189
1471.0,75.1657620824
1472.0,75.2783994451
1473.0,75.4059408573
1474.0,75.4754795819
1475.0,75.2968574675
1476.0,75.1814601266
1477.0,75.4407809687
1478.0,75.3500712499
1479.0,75.4505559965
1480.0,75.4181938211
1481.0,75.458891298
1482.0,75.2339427302
1483.0,75.3922669708
1484.0,75.2622615456
1485.0,75.3887892012
1486.0,75.3690041259
1487.0,75.2393963084
1488.0,75.3984161153
1489.0,75.3404958678
1490.0,75.3790939207
1491.0,75.5645965172
1492.0,75.3729202234
1493.0,75.4662820279
1494.0,75.3446154413
1495.0,75.2676264297
1496.0,75.6043457299
1497.0,75.4836446565
1498.0,75.3123708829
1499.0,75.3760267903
1500.0,75.1902493281
1501.0,75.1041932209
1502.0,75.3461149624
1503.0,75.1222229019
1504.0,75.4163065188
1505.0,75.3297765383
1506.0,75.2871063167
1507.0,75.0
1508.0,75.4589527022
1509.0,75.6551969749
1510.0,75.3851559349
1511.0,75.475316365
1512.0,75.3288928443
1513.0,75.3666067536
1514.0,75.1334090795
1515.0,75.5750736345
1516.0,75.414238093
1517.0,75.3378627521
1518.0,75.3800674425
1519.0,75.3079721215
1520.0,75.2798175495
1521.0,75.5054350102
1522.0,75.4074135308
1523.0,75.6027925206
1524.0,75.3102029098
1525.0,75.3070531022
1526.0,75.2377352216
1527.0,75.1431236065
1528.0,75.3902991164
1529.0,75.3247859605
1530.0,75.338965917
1531.0,75.2939438545
1532.0,75.3523175667
1533.0,75.2801048393
1534.0,75.3040143349
1535.0,75.3908379342
1536.0,75.5544341699
1537.0,75.6171309759
1538.0,75.4347228704
1539.0,75.374609393
1540.0,75.3160691048
1541.0,75.4687664632
1542.0,75.5947776991
1543.0,75.4615577681
1544.0,75.3344187239
1545.0,75.6044202547
1546.0,75.6528545962
1547.0,75.592357057
1548.0,75.4724431126
1549.0,75.4252937882
1550.0,75.4403923502
1551.0,75.7187749076
1552.0,75.802339788
1553.0,75.57105098
1554.0,75.7406172078
1555.0,75.3736089666
1556.0,75.3865799489
1557.0,75.5937221157
1558.0,75.6267341711
1559.0,75.5577490631
1560.0,75.5960376964
1561.0,75.8334339393
1562.0,75.6719418372
1563.0,75.5441201088
1564.0,75.5602698449
1565.0,75.6821360657
1566.0,75.7530412817
1567.0,75.7722936717
1568.0,75.7939479808
1569.0,75.5875748955
1570.0,75.6041148471
1571.0,75.5808474709
1572.0,75.6194280867
1573.0,76.0369508578
1574.0,75.7955894645
1575.0,75.7438365046
1576.0,75.8987270215
1577.0,75.7164409282
1578.0,75.8050895133
1579.0,75.7001146072
1580.0,75.5654362385
1581.0,75.7838121704
1582.0,75.7972045892
1583.0,75.9098119179
1584.0,75.9211994758
1585.0,75.897109403
1586.0,75.9551887375
1587.0,76.0613761897
1588.0,75.7100004178
1589.0,75.8419638973
1590.0,75.9355841592
1591.0,75.9511822603
1592.0,75.8930060819
1593.0,76.0041707464
1594.0,75.8878258606
1595.0,75.8936051795
1596.0,75.6873286584
1597.0,76.3205604935
1598.0,76.1844856906
1599.0,76.0437057768
1600.0,75.8257094005
1601.0,76.0988932793
1602.0,76.131550745
1603.0,76.13868819
1604.0,76.1862253932
1605.0,75.9709594119
1606.0,76.0618158296
1607.0,76.3144189992
1608.0,76.2711958958
1609.0,76.2906122144
1610.0,76.0665767497
1611.0,76.2153153696
1612.0,76.3741316958
1613.0,76.1827417714
1614.0,76.3258070436
1615.0,76.2808256637
1616.0,76.3132329088
1617.0,76.0022140056
1618.0,76.3578858514
1619.0,76.0696451743
1620.0,76.6103724402
1621.0,76.2934592045
1622.0,76.7093548785
1623.0,76.3537170907
1624.0,76.3979484207
1625.0,76.2406494048
1626.0,76.3245337313
1627.0,76.462994748
1628.0,76.5454271375
1629.0,76.4883838334
1630.0,76.5545392448
1631.0,76.5103422923
1632.0,76.7768354351
1633.0,76.6677112638
1634.0,76.4576532785
1635.0,76.6875704142
1636.0,76.4611763703
1637.0,76.6589411562
1638.0,76.6986840866
1639.0,76.701557898
1640.0,76.4803448208
1641.0,76.9089011527
1642.0,76.5399135473
1643.0,76.646146054
1644.0,76.4279431023
1645.0,76.8112532846
1646.0,76.7689648605
1647.0,77.1042263981
1648.0,76.6337511931
1649.0,77.0022088209
1650.0,77.0353283398
1651.0,76.9563569014
1652.0,76.961384897
1653.0,77.1496696982
1654.0,77.2484255895
1655.0,77.1690651243
1656.0,77.0205606153
1657.0,77.425071615
1658.0,77.0512453577
1659.0,77.3421009061
1660.0,77.441642708
1661.0,77.2673346133
1662.0,77.1382283677
1663.0,77.4861624269
1664.0,77.2302814453
1665.0,77.0813139131
1666.0,77.2244473198
1667.0,77.4351394963
1668.0,77.3544084012
1669.0,77.3950752306
1670.0,77.3356577225
1671.0,77.7057542746
1672.0,77.3365634699
1673.0,77.6907033987
1674.0,77.4571181019
1675.0,77.4781909566
1676.0,77.6656150042
1677.0,77.6324509361
1678.0,77.2063746911
1679.0,77.2276593812
1680.0,77.4662518774
1681.0,77.6446862148
1682.0,77.6487823985
1683.0,77.7493553658
1684.0,77.6799944974
1685.0,77.8335283112
1686.0,78.0499286524
1687.0,78.0315452145
1688.0,77.7735970111
1689.0,77.9188670449
1690.0,77.8120240722
1691.0,77.9986814796
1692.0,77.9983783725
1693.0,77.9244382302
1694.0,78.0450536402
1695.0,78.0272056203
1696.0,78.1003764005
1697.0,78.107774082
1698.0,78.3129370299
1699.0,78.1870649392
1700.0,78.3178252708
1701.0,77.9461787417
1702.0,78.1216861339
1703.0,78.2531124598
1704.0,78.230006774
1705.0,78.2752891957
1706.0,78.3099962226
1707.0,78.1720593436
1708.0,78.1916135112
1709.0,78.4005101763
1710.0,78.4295785055
1711.0,78.3456499369
1712.0,78.3172150135
1713.0,78.5160785396
1714.0,78.3456210468
1715.0,78.4142373656
1716.0,78.6323667916
1717.0,78.5639322475
1718.0,78.6711639763
1719.0,78.7712186168
1720.0,78.7390098569
1721.0,78.859453624
1722.0,78.7962039478
1723.0,78.8917307136
1724.0,78.8536029646
1725.0,78.7527223341
1726.0,78.9543914275
1727.0,78.7401377534
1728.0,79.169579731
1729.0,79.022020117
1730.0,78.9605201086
1731.0,78.9872109229
1732.0,78.9041933785
1733.0,79.1595606914
1734.0,78.8602161323
1735.0,79.3439438208
1736.0,79.3179435548
1737.0,79.300413903
1738.0,79.2107470595
1739.0,79.1200003371
1740.0,79.454438206
1741.0,79.2746656173
1742.0,79.3707179922
1743.0,79.3442641449
1744.0,79.3673903089
1745.0,79.2092872914
1746.0,79.5125462711
1747.0,79.6898221852
1748.0,79.3677627116
1749.0,79.5889816245
1750.0,79.694880251
1751.0,79.9398925783
1752.0,79.669830568
1753.0,79.7947448411
1754.0,79.4981060728
1755.0,79.7385523488
1756.0,79.9379514721
1757.0,79.6404786984
1758.0,79.9906141099
1759.0,79.9170265101
1760.0,79.9338209276
1761.0,80.0224966974
1762.0,80.0964413822
1763.0,80.0821920305
1764.0,80.0142533288
1765.0,80.1545600885
1766.0,80.1237251346
1767.0,80.2998918618
1768.0,80.3701524155
1769.0,80.3457261119
1770.0,80.0885050608
1771.0,80.6743089658
1772.0,80.4752462756
1773.0,80.5319713789
1774.0,80.4434939941
1775.0,80.2801122291
1776.0,80.4840602639
1777.0,80.5358001678
1778.0,80.3931858327
1779.0,80.6892778933
1780.0,80.5445040404
1781.0,80.8703887356
1782.0,80.8545067389
1783.0,80.8066563889
1784.0,81.0249150689
1785.0,81.1379874547
1786.0,81.291139214
1787.0,80.9034140584
1788.0,81.0238327724
1789.0,80.831928711
1790.0,81.0693300976
1791.0,81.0433834674
1792.0,81.1096162082
1793.0,81.3153351769
1794.0,81.2047279052
1795.0,81.2519332348
1796.0,81.0146251999
1797.0,80.9802240724
1798.0,81.0858775033
1799.0,81.1909960328
1800.0,81.5965781705
1801.0,81.6002698232
1802.0,81.5163268915
1803.0,81.5358332246
1804.0,81.6474058793
1805.0,81.4369681999
1806.0,81.7808079775
1807.0,81.6237750926
1808.0,81.5112266141
1809.0,81.7636888868
1810.0,81.8609189379
1811.0,81.7482769613
1812.0,81.8812861786
1813.0,81.8200312606
1814.0,81.949835041
1815.0,82.130038382
1816.0,82.0819447008
1817.0,82.1463809852
1818.0,81.905872681
1819.0,82.0585066407
1820.0,82.3114646537
1821.0,82.2023515687
1822.0,81.9462087411
1823.0,82.3046673897
1824.0,82.2912201325
1825.0,82.3037685498
1826.0,82.4251965082
1827.0,82.4071514642
1828.0,82.4241900371
1829.0,82.3960048244
1830.0,82.4738045803
1831.0,82.8618730922
1832.0,83.0023342667
1833.0,82.6401858942
1834.0,82.6769820385
1835.0,82.5861620887
1836.0,82.7132358372
1837.0,83.011713223
1838.0,82.9043056797
1839.0,82.8233019364
1840.0,82.7912207561
1841.0,82.9602798306
1842.0,83.1381291974
1843.0,83.1237517847
1844.0,83.0730107616
1845.0,83.3217706245
1846.0,83.4034103708
1847.0,83.1739068377
1848.0,83.2169310856
1849.0,83.3160392065
1850.0,83.2252293665
1851.0,83.6906810444
1852.0,83.1453385823
1853.0,83.3882670909
1854.0,83.7859698787
1855.0,83.7369736635
1856.0,83.367361
1857.0,83.7062968053
1858.0,83.7813345241
1859.0,83.7678859233
1860.0,83.8339411112
1861.0,83.527424487
1862.0,83.8705918957
1863.0,84.1472880363
1864.0,83.9181373385
1865.0,84.0673705359
1866.0,83.6342096585
1867.0,84.1867079575
1868.0,84.1840435429
1869.0,84.2387795524
1870.0,84.0123339402
1871.0,84.2900134118
1872.0,84.3351714528
1873.0,84.5279673045
1874.0,84.5489961731
1875.0,84.3086201563
1876.0,84.3039413343
1877.0,84.5609600105
1878.0,84.6642468072
1879.0,84.7416260382
1880.0,84.7061765697
1881.0,84.7763031905
1882.0,84.7081476336
1883.0,84.7160038051
1884.0,84.8188197195
1885.0,84.7788137849
1886.0,84.864435784
1887.0,85.0010334287
1888.0,85.008227426
1889.0,85.1735742785
1890.0,84.931216874
1891.0,84.9036527119
1892.0,84.9717009684
1893.0,85.087915639
1894.0,85.3703419404
1895.0,85.6289866701
1896.0,85.3014474993
1897.0,85.5102194236
1898.0,85.3329444395
1899.0,85.5917396563
1900.0,85.5261751071
1901.0,85.5086439106
1902.0,85.4142012605
1903.0,86.0564346546
1904.0,85.6578167636
1905.0,85.3239418754
1906.0,85.7277578718
1907.0,85.8738730829
1908.0,85.9044176768
1909.0,85.8130166347
1910.0,85.9008933329
1911.0,85.7739759191
1912.0,85.979872536
1913.0,86.2024410218
1914.0,86.1122886517
1915.0,86.2928583768
1916.0,86.0891339213
1917.0,86.1060206339
1918.0,86.1865846992
1919.0,86.3809023469
1920.0,86.2070208762
1921.0,86.8103412941
1922.0,86.7710182909
1923.0,86.641757833
1924.0,86.6781335946
1925.0,86.6796432842
1926.0,86.4770737651
1927.0,86.5110427224
1928.0,86.7195944882
1929.0,86.7342287956
1930.0,86.8000609506
1931.0,86.8029716669
1932.0,87.2655628458
1933.0,86.8631459094
1934.0,87.1428541601
1935.0,86.8912545767
1936.0,86.9676872994
1937.0,87.0609074059
1938.0,87.2896937487
1939.0,87.1614077596
1940.0,87.2246380043
1941.0,87.0158019115
1942.0,87.60164261
1943.0,87.5088140358
1944.0,87.3729563077
1945.0,87.1696270546
1946.0,87.4202778646
1947.0,87.3882924465
1948.0,87.6663226248
1949.0,87.8731271042
1950.0,87.5291611825
1951.0,87.7971237614
1952.0,87.9647175223
1953.0,87.6647955858
1954.0,87.7621305959
1955.0,88.0525131213
1956.0,87.964252956
1957.0,88.0844670096
1958.0,88.1434778421
1959.0,88.0453387231
1960.0,88.3191365342
1961.0,88.0453474277
1962.0,88.3732237117
1963.0,88.133697526
1964.0,88.3568852742
1965.0,88.4364189983
1966.0,88.5367660497
1967.0,88.5894702583
1968.0,88.5682780841
1969.0,88.6005269751
1970.0,88.5932634465
1971.0,88.5813071741
1972.0,88.7843949672
1973.0,88.8490914372
1974.0,88.763427026
1975.0,88.9516071355
1976.0,88.8257556148
1977.0,88.9477896504
1978.0,89.0724613292
1979.0,89.0218548285
1980.0,88.8883833317
1981.0,89.4722476347
1982.0,89.1153075161
1983.0,89.2054685586
1984.0,89.6270475864
1985.0,89.4794494512
1986.0,89.3667400446
1987.0,89.474298626
1988.0,89.6973599097
1989.0,89.5421680269
1990.0,89.6157811909
1991.0,89.3486188007
1992.0,89.6482148167
1993.0,89.7584027848
1994.0,89.8097848698
1995.0,89.795566472
1996.0,89.692324625
1997.0,89.9280206889
1998.0,90.0841909284
1999.0,90.0898097018
