t,P_a
1314.0,104.002991117
1315.0,104.084685357
1316.0,104.15246709
1317.0,105.0
1318.0,103.658027771
1319.0,103.855764879
1320.0,104.084827204
1321.0,103.944233902
1322.0,104.492553702
1323.0,104.578382684
1324.0,104.471944151
1325.0,103.742765278
1326.0,104.134573268
1327.0,104.209123974
1328.0,104.334760895
1329.0,103.672770329
1330.0,104.113899225
1331.0,104.067840866
1332.0,104.098186693
1333.0,103.904104752
1334.0,103.572960434
1335.0,104.086802015
1336.0,104.254760025
1337.0,104.038085629
1338.0,103.654943018
1339.0,104.020170591
1340.0,104.063337438
1341.0,103.96266441
1342.0,104.377756377
1343.0,104.546365177
1344.0,104.16825168
1345.0,104.631185382
1346.0,104.550853066
1347.0,104.36722411
1348.0,104.279907978
1349.0,104.341652263
1350.0,104.309051313
1351.0,104.371983958
1352.0,103.62037629
1353.0,104.129765104
1354.0,104.480336059
1355.0,104.599124732
1356.0,103.918552714
1357.0,104.640073604
1358.0,104.387233458
1359.0,104.530571485
1360.0,103.795911353
1361.0,104.571787554
1362.0,104.223580017
1363.0,104.390544498
1364.0,104.442214732
1365.0,104.079798299
1366.0,104.268717684
1367.0,104.385163738
1368.0,104.21882639
1369.0,104.622226682
1370.0,104.198345327
1371.0,104.055507687
1372.0,104.177963874
1373.0,104.339119799
1374.0,103.917046788
1375.0,104.085866129
1376.0,104.770750274
1377.0,104.182963739
1378.0,104.497115178
1379.0,104.028661607
1380.0,104.309178208
1381.0,104.051459159
1382.0,104.355602575
1383.0,104.284403667
1384.0,103.885106905
1385.0,104.242312303
1386.0,104.704818844
1387.0,104.418933925
1388.0,104.042325901
1389.0,104.333949938
1390.0,104.093853705
1391.0,104.208349345
1392.0,104.069390746
1393.0,104.470819541
1394.0,104.067862111
1395.0,104.49152796
1396.0,104.238349683
1397.0,104.545720169
1398.0,103.601552693
1399.0,104.216951075
1400.0,103.602492984
1401.0,104.700850792
1402.0,104.442358321
1403.0,103.896665744
1404.0,104.267763528
1405.0,104.847441739
1406.0,103.957042829
1407.0,104.219960965
1408.0,104.166291114
1409.0,104.097880207
1410.0,104.179230295
1411.0,104.007024443
1412.0,104.390118057
1413.0,104.110535852
1414.0,103.73292646
1415.0,103.403437825
1416.0,104.282443657
1417.0,104.196926649
1418.0,104.331132672
1419.0,104.242501888
1420.0,104.460601587
1421.0,104.532840206
1422.0,104.478118253
1423.0,104.163466159
1424.0,104.335021741
1425.0,103.906223349
1426.0,103.892332837
1427.0,104.133351228
1428.0,104.016434814
1429.0,103.998390279
1430.0,104.542175882
1431.0,104.829258087
1432.0,104.374384114
1433.0,104.074024351
1434.0,104.020308607
1435.0,104.250025052
1436.0,104.709476725
1437.0,103.918438308
1438.0,104.541747539
1439.0,104.181107937
1440.0,104.281286234
1441.0,104.626958695
1442.0,104.161738944
1443.0,104.486379123
1444.0,104.227885235
1445.0,104.34824084
1446.0,103.976660605
1447.0,104.673640822
1448.0,104.371833103
1449.0,104.087230097
1450.0,103.893075945
1451.0,104.065784956
1452.0,104.50592883
1453.0,104.276841242
1454.0,103.895610573
1455.0,104.207300115
1456.0,104.2370589
1457.0,104.640294556
1458.0,104.187906786
1459.0,104.68004971
1460.0,104.087698792
1461.0,104.56989553
1462.0,104.436519387
1463.0,104.210298552
1464.0,104.216048697
1465.0,104.388743465
1466.0,104.161525254
1467.0,104.201356984
1468.0,103.95334802
1469.0,103.876943417
1470.0,103.793402577
1471.0,104.288937918
1472.0,104.443525933
1473.0,104.410665586
1474.0,103.984052702
1475.0,104.187874477
1476.0,104.156047442
1477.0,103.827862626
1478.0,104.73582432
1479.0,104.248887943
1480.0,104.075355905
1481.0,103.888446335
1482.0,104.119936371
1483.0,104.189547964
1484.0,104.362610373
1485.0,104.190695511
1486.0,104.138197741
1487.0,104.001586437
1488.0,104.234078904
1489.0,103.560038502
1490.0,104.368229481
1491.0,103.54025644
1492.0,104.005505229
1493.0,104.670282815
1494.0,104.7297671
1495.0,103.94399641
1496.0,104.253566021
1497.0,104.291552224
1498.0,104.41324709
1499.0,104.327116371
1500.0,104.156421264
1501.0,103.92724531
1502.0,104.645994892
1503.0,103.670453477
1504.0,104.038529212
1505.0,104.625866775
1506.0,104.500826715
1507.0,104.586191424
1508.0,104.127145179
1509.0,104.134977626
1510.0,104.450339189
1511.0,104.198285308
1512.0,104.038255969
1513.0,104.08320275
1514.0,103.900058504
1515.0,104.399371728
1516.0,103.838359321
1517.0,104.365197694
1518.0,104.945052185
1519.0,104.374002178
1520.0,103.756959968
1521.0,104.192527492
1522.0,103.68346946
1523.0,104.350521789
1524.0,103.918050751
1525.0,103.617619275
1526.0,104.327383239
1527.0,103.674870944
1528.0,104.601228722
1529.0,104.229285137
1530.0,104.328133532
1531.0,104.26656478
1532.0,104.235548258
1533.0,104.095163847
1534.0,104.235431082
1535.0,103.804321037
1536.0,104.335547004
1537.0,104.412031716
1538.0,104.247183926
1539.0,104.433523342
1540.0,104.327711185
1541.0,104.153086861
1542.0,103.967806005
1543.0,103.955265227
1544.0,103.49040937
1545.0,104.517332994
1546.0,104.2426224
1547.0,104.039738642
1548.0,104.206821226
1549.0,104.430837603
1550.0,104.273507546
1551.0,104.531224183
1552.0,103.885863815
1553.0,103.969034917
1554.0,104.34535233
1555.0,104.025301539
1556.0,104.09809091
1557.0,104.617680108
1558.0,103.972636146
1559.0,104.420850832
1560.0,104.433548314
1561.0,103.897313326
1562.0,104.683752252
1563.0,104.104850821
1564.0,104.578326339
1565.0,104.400398605
1566.0,104.116960145
1567.0,103.858585197
1568.0,104.444662088
1569.0,104.603684765
1570.0,104.537394375
1571.0,104.24012639
1572.0,104.077707085
1573.0,104.04489619
1574.0,104.106878294
1575.0,104.499187908
1576.0,104.262417395
1577.0,103.867713883
1578.0,103.678444731
1579.0,103.744407185
1580.0,104.151868479
1581.0,104.175419923
1582.0,104.158830452
1583.0,104.217849746
1584.0,104.579301383
1585.0,76.1856679612
1586.0,75.9054747307
1587.0,75.8883460859
1588.0,76.027172808
1589.0,76.2114172972
1590.0,75.495637034
1591.0,76.5451813796
1592.0,76.1989879279
1593.0,75.842462349
1594.0,76.7353993927
1595.0,76.3141516159
1596.0,76.202811586
1597.0,75.9372129896
1598.0,75.7445411239
1599.0,76.1421293395
1600.0,76.2655045804
1601.0,75.683933862
1602.0,75.6036970964
1603.0,76.0770925143
1604.0,75.7843820516
1605.0,76.1495037137
1606.0,75.3140425632
1607.0,75.8452659353
1608.0,76.2826497817
1609.0,75.9537757518
1610.0,75.9619196201
1611.0,75.8452541357
1612.0,76.2965341919
1613.0,76.1207636362
1614.0,76.0625180407
1615.0,76.0558579278
1616.0,75.5676291909
1617.0,75.3440778941
1618.0,76.268319696
1619.0,76.574836437
1620.0,75.6298614569
1621.0,76.4034041671
1622.0,75.9888907162
1623.0,75.4466352502
1624.0,75.6753613552
1625.0,76.1394742987
1626.0,76.1014864675
1627.0,76.0884989372
1628.0,75.7642066995
1629.0,76.3338581392
1630.0,75.8321420562
1631.0,75.6916610838
1632.0,76.4790876665
1633.0,75.7994445738
1634.0,75.9888498592
1635.0,75.8661314423
1636.0,75.8505036984
1637.0,75.8961308076
1638.0,75.4940486876
1639.0,75.8362467214
1640.0,76.0401534177
1641.0,76.1821999763
1642.0,75.6647487589
1643.0,75.8772105364
1644.0,76.1077342689
1645.0,76.4269749434
1646.0,76.3205155273
1647.0,75.9963661929
1648.0,75.5417930649
1649.0,75.7040954578
1650.0,76.525055894
1651.0,75.8301639308
1652.0,75.6351521484
1653.0,76.1242848108
1654.0,75.8023555182
1655.0,75.5855196831
1656.0,75.8589923905
1657.0,76.1272197221
1658.0,75.6390208819
1659.0,75.7650003347
1660.0,75.8954101267
1661.0,76.4128954612
1662.0,75.3137602647
1663.0,75.5614632829
1664.0,76.4212271825
1665.0,76.5374026378
1666.0,75.8855371509
1667.0,75.8839698281
1668.0,75.7417697511
1669.0,76.155451705
1670.0,76.1847709858
1671.0,75.8530840635
1672.0,76.0788732383
1673.0,75.8677885315
1674.0,76.1740821806
1675.0,76.414254005
1676.0,75.8210584771
1677.0,75.6466130321
1678.0,75.6367923837
1679.0,75.9856162166
1680.0,75.5695213605
1681.0,75.7675062513
1682.0,76.3686233497
1683.0,75.4665444917
1684.0,75.7575307269
1685.0,75.4789612074
1686.0,75.7644551287
1687.0,75.8940680326
1688.0,75.8887605816
1689.0,76.0774200962
1690.0,75.7081269044
1691.0,76.1919441356
1692.0,75.7586349059
1693.0,76.3066345998
1694.0,76.4383627271
1695.0,75.5289085674
1696.0,75.6032524466
1697.0,76.047817245
1698.0,76.4184389712
1699.0,75.7384400434
1700.0,75.5167195603
1701.0,75.6157581188
1702.0,75.8127316479
1703.0,75.9042833901
1704.0,75.8373466297
1705.0,76.1810867729
1706.0,75.6629072561
1707.0,76.5434671901
1708.0,75.4816497814
1709.0,75.9340055959
1710.0,76.177873798
1711.0,76.0990648417
1712.0,76.0362225251
1713.0,75.7796861302
1714.0,75.3789612557
1715.0,75.994895559
1716.0,76.2312503836
1717.0,75.9021160833
1718.0,76.0257372024
1719.0,75.6057615794
1720.0,76.0401788337
1721.0,75.7798937938
1722.0,75.7145824482
1723.0,75.9672098137
1724.0,76.1795688563
1725.0,75.6773773968
1726.0,76.0681926828
1727.0,75.2865033785
1728.0,75.5034373309
1729.0,76.1088843265
1730.0,76.0405873186
1731.0,76.2478887353
1732.0,75.7578781683
1733.0,75.610301163
1734.0,75.7834142787
1735.0,76.0078235129
1736.0,76.1849574973
1737.0,76.0654395069
1738.0,75.8220077412
1739.0,76.0155303065
1740.0,76.1548211191
1741.0,75.5228334144
1742.0,76.0190273513
1743.0,76.3082370885
1744.0,76.2056675596
1745.0,76.3072487866
1746.0,76.2291010065
1747.0,76.5176304286
1748.0,75.7960434127
1749.0,75.6415043026
1750.0,75.908905862
1751.0,76.255496858
1752.0,75.7026238979
1753.0,76.1377206072
1754.0,75.8834624324
1755.0,75.6589806337
1756.0,75.5813538431
1757.0,75.6163350189
1758.0,75.4283908003
1759.0,76.0003563204
1760.0,76.1170789228
1761.0,76.1039931175
1762.0,76.0587957584
1763.0,76.4827128643
1764.0,75.7984843893
1765.0,76.2467095107
1766.0,75.6668385164
1767.0,76.4741156614
1768.0,75.9146481368
1769.0,75.8994329043
1770.0,76.5187508844
1771.0,75.6392016791
1772.0,75.9011395186
1773.0,76.0753706955
1774.0,76.2759587739
1775.0,75.76680932
1776.0,76.1572371315
1777.0,76.0838244716
1778.0,75.8984891944
1779.0,76.9401796045
1780.0,75.8170568754
1781.0,75.602745612
1782.0,75.5805907713
1783.0,75.7782876748
1784.0,75.8928764989
1785.0,75.8368075552
1786.0,75.7918774907
1787.0,75.6263235806
1788.0,75.7343961902
1789.0,76.4502077911
1790.0,76.0586549449
1791.0,76.251671194
1792.0,75.7530906682
1793.0,75.9471590152
1794.0,76.5286872771
1795.0,75.7141566545
1796.0,75.2582829867
1797.0,76.0695186008
1798.0,76.0438492298
1799.0,76.3587154442
1800.0,76.0582703049
1801.0,75.6275400651
1802.0,75.7537243156
1803.0,75.7977557751
1804.0,75.9771803403
1805.0,76.1563749361
1806.0,75.4307525871
1807.0,76.31886764
1808.0,75.8672380059
1809.0,75.8409427109
1810.0,76.16033681
1811.0,75.8119302989
1812.0,75.9292593125
1813.0,76.027915645
1814.0,75.3811711569
1815.0,75.7624820176
1816.0,76.0334438809
1817.0,76.2676171658
1818.0,76.0255161386
1819.0,75.8999247145
1820.0,76.016769582
1821.0,75.6795433176
1822.0,76.2061647373
1823.0,76.6591304286
1824.0,75.5976365234
1825.0,76.39357042
1826.0,75.9126173493
1827.0,76.0401097423
1828.0,76.2374846557
1829.0,76.3048071886
1830.0,75.854496116
1831.0,76.2275967684
1832.0,75.761648351
1833.0,75.8556967328
1834.0,75.5619202116
1835.0,75.9031119043
1836.0,75.9307607619
1837.0,76.1084605856
1838.0,75.9132254657
1839.0,75.8563983377
1840.0,75.968309772
1841.0,75.8068640485
1842.0,75.8448299699
1843.0,75.6109779087
1844.0,75.5823262592
1845.0,75.6462155162
1846.0,76.1848113378
1847.0,76.2613911672
1848.0,76.1702948148
1849.0,75.587281216
1850.0,75.7247547384
1851.0,75.7007189606
1852.0,75.6566351728
1853.0,75.8887822639
1854.0,76.1365090936
1855.0,76.1179555591
1856.0,76.0996438851
1857.0,75.9314139255
1858.0,75.8198106354
1859.0,76.0323866717
1860.0,75.3681024881
1861.0,75.9328080238
1862.0,75.8862775611
1863.0,75.5507810613
1864.0,76.1830566744
1865.0,76.4213725348
1866.0,76.2114108125
1867.0,75.7315447998
1868.0,75.998851144
1869.0,76.1524068929
1870.0,75.2707814189
1871.0,76.0379555626
1872.0,75.8426069641
1873.0,75.940689525
1874.0,75.9991095726
1875.0,75.9008822744
1876.0,75.9074037297
1877.0,76.0639218817
1878.0,76.6344850291
1879.0,75.8396446063
1880.0,75.7428356613
1881.0,75.9117852633
1882.0,75.7425789448
1883.0,76.6884051596
1884.0,75.8453654781
1885.0,76.1963323562
1886.0,76.1532471864
1887.0,75.9908045813
1888.0,76.116690039
1889.0,76.1756546647
1890.0,76.1225222335
1891.0,76.2381893845
1892.0,76.1548946353
1893.0,76.1106090931
1894.0,76.2107755501
1895.0,76.2182453512
1896.0,76.4235590227
1897.0,75.8335758189
1898.0,75.782128186
1899.0,75.626371318
1900.0,76.1502548413
1901.0,75.9164629534
1902.0,76.3789600349
1903.0,76.0624437729
1904.0,76.2848522132
1905.0,75.8691715247
1906.0,75.4152985618
1907.0,75.8844836246
1908.0,75.6786646232
1909.0,76.1125055119
1910.0,76.1470497798
1911.0,76.2210654359
1912.0,75.9913202576
1913.0,76.1436081333
1914.0,75.9559632942
1915.0,75.5949571413
1916.0,76.0587270935
1917.0,75.9952925406
1918.0,75.9229563661
1919.0,76.3009994011
1920.0,75.3642284139
1921.0,75.5887195139
1922.0,76.0126894023
1923.0,76.0628676569
1924.0,76.2250769306
1925.0,76.0445673813
1926.0,75.8218604947
1927.0,76.0535523674
1928.0,76.0335768037
1929.0,75.9284305263
1930.0,76.0234081938
1931.0,75.9899771623
1932.0,76.4325933896
1933.0,75.8585561399
1934.0,75.9080255036
1935.0,76.1071693957
1936.0,75.7344833614
1937.0,75.9699663852
1938.0,75.980986382
1939.0,76.1633120788
1940.0,76.3829862162
1941.0,76.0048670748
1942.0,75.973406385
1943.0,75.7150304879
1944.0,75.6781068104
1945.0,75.7800362627
1946.0,76.0550659311
1947.0,76.1681763489
1948.0,76.5880300594
1949.0,76.2584336725
1950.0,75.5894978689
1951.0,75.30157474
1952.0,76.1431593556
1953.0,76.2134853155
1954.0,76.2626081149
1955.0,75.9437158597
1956.0,75.8455815293
1957.0,76.1032624437
1958.0,76.4744650208
1959.0,76.2350957102
1960.0,75.8662039704
1961.0,75.8851488524
1962.0,76.2326131313
1963.0,75.5570390104
1964.0,75.6018865725
1965.0,76.4140337583
1966.0,76.00279644
1967.0,75.855048259
1968.0,76.1446967939
1969.0,75.925243509
1970.0,75.5534734237
1971.0,76.0296609439
1972.0,75.8459724395
1973.0,75.7256618214
1974.0,76.2516433409
1975.0,75.9404396546
1976.0,76.33192202
1977.0,76.1935031496
1978.0,76.5460556184
1979.0,75.9027980806
1980.0,76.0070338001
1981.0,75.6705836571
1982.0,75.7862734477
1983.0,75.7071615288
1984.0,76.1226972256
1985.0,75.7796959307
1986.0,75.9778217154
1987.0,75.4589822056
1988.0,75.9882972468
1989.0,75.6488339534
1990.0,75.6156383332
1991.0,75.8288387232
1992.0,76.216361386
1993.0,76.2387884419
1994.0,75.6818062035
1995.0,75.9974476369
1996.0,75.8446231659
1997.0,76.2463961514
1998.0,76.2572588372
1999.0,75.8399906956
