Parameter	TOTAL_mu	TOTAL_mu_star	TOTAL_sigma	TOTAL_mu_star_conf	CCO_mu	CCO_mu_star	CCO_sigma	CCO_mu_star_conf	TOI_mu	TOI_mu_star	TOI_sigma	TOI_mu_star_conf	CBF_mu	CBF_mu_star	CBF_sigma	CBF_mu_star_conf	Vmca_mu	Vmca_mu_star	Vmca_sigma	Vmca_mu_star_conf
t_p	-4.697586288736892	4.7131028195342575	47.006777215993004	9.249268706585548	-2.761661271218634	2.769149320934628	27.63409744150472	5.365419503332181	-0.7355678101452148	0.7387050255888156	7.365042458486393	1.418166296933567	-0.6001786036865228	0.6034210612684671	6.003826375058874	1.1637295282665379	-0.6001786036865218	0.6034210612684653	6.003826375058865	1.1909437824632316
t_u	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
u_n	7.488518083745948	7.488518083745948	74.88518083745971	14.000295399479473	6.911969899525949	6.911969899525949	69.11969899525931	13.249093560222002	0.2866863005947469	0.2866863005947469	2.866863005947464	0.5502252732757307	0.14493094181262603	0.14493094181262603	1.4493094181262633	0.27758739301999796	0.14493094181262584	0.14493094181262584	1.4493094181262616	0.280399662240072
v_cn	4642.508548161343	5210.4964728879195	48054.31451608664	9599.171795844335	9.728096807756513	63.714397616090174	154.32969074067708	27.789311535281172	4643.2445067019835	5114.8223861961815	48031.67325148003	9193.814293525385	-5.232027674196797	21.459793162672916	86.02155740433506	16.76673014420576	-5.232027674196789	21.45979316267288	86.02155740433496	16.576814663880768
v_on	5611.203226470317	5649.381080249732	47266.52732897964	9068.446413839001	10.46236899876125	36.75281123394179	113.07299068982717	21.483372766263564	654.8728307152411	662.275940269092	6152.734184604949	1167.0464411443463	2472.93401337816	2477.523881401067	23448.55650344817	4614.457451182369	2472.934013378156	2477.523881401063	23448.556503448137	4697.627278060915
v_pn	-122339.64942237994	123164.2765452071	1221193.838392837	242982.85359494874	-18.47548162597373	75.04781908214382	188.82695536288676	33.800796805506955	-122231.52667690918	122835.65607963117	1221268.5799570538	244231.93013532815	-44.82363192240719	141.0943758451813	894.4995286900809	176.69755559040814	-44.823631922407145	141.0943758451812	894.49952869008	174.84436491525238
v_un	-39.74413025585694	77.6564083973868	298.2752547982989	57.45821757402036	-2.3914737418546625	27.5768996195732	109.10614939416175	21.35589068149029	-13.867909381352955	19.874351458841335	107.77075350118861	20.691809661032014	-11.74237356632491	16.206356478972204	115.13719076487885	22.710966435523837	-11.742373566324908	16.206356478972193	115.13719076487874	22.53077236009948
Vol_mit	752.3630196421701	1767.4189280765845	8890.141649413941	1742.5336881360286	99.38024977715304	161.98296952231865	180.8598870851503	23.75430178107745	1000.9600346360944	1307.4716789247927	8409.727037414776	1657.1380235940103	-173.9886323855388	184.2043913777926	1529.3063070924338	297.62149091039527	-173.98863238553858	184.2043913777924	1529.306307092432	293.8759466058446
XOa	-12.76696812205504	12.76696812205504	90.59194879874578	17.273728492283524	-7.701089433411519	7.701089433411519	54.723136396198065	10.931019390265849	-2.281047836402983	2.281047836402983	16.05397796143904	3.1765842456505626	-1.3924154261202704	1.3924154261202704	9.966040675350769	1.9188775486454843	-1.3924154261202686	1.3924154261202686	9.966040675350753	1.9315345737992473
XOa_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XOv_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Xtot	622.594386930246	1647.6894583753588	7394.984505697986	1388.2279167188565	-6.66360464559842	101.45412422517515	208.97516040297828	37.20074620379927	683.4351229364237	1483.2682304408104	7364.295131383012	1407.6519117815837	-27.08856568028925	47.34871869506392	333.871810281961	63.71778546307473	-27.08856568028922	47.34871869506385	333.87181028196056	62.050171974783666
Xtot_n	-10.903872859192484	10.903872859192484	109.03872859192482	21.36477935489534	-8.486778454650183	8.486778454650183	84.86778454650181	17.09485886089034	-1.221671508563775	1.221671508563775	12.216715085637748	2.3808226349582	-0.5977114479892628	0.5977114479892628	5.977114479892628	1.1519599796711433	-0.5977114479892619	0.5977114479892619	5.97711447989262	1.1738072260584471
Vmca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCO	-10.90387284664106	10.90387284664106	109.03872846641055	21.16870990201501	-8.486778460055298	8.486778460055298	84.86778460055295	16.38485850350316	-1.2216714905997161	1.2216714905997161	12.21671490599716	2.287513290903053	-0.5977114479930224	0.5977114479930224	5.977114479930226	1.1895528864889549	-0.5977114479930217	0.5977114479930217	5.977114479930218	1.1090717558557266
CBF	-11.27874370583185	11.27874370583185	112.78743705831847	21.849574005353716	-8.625060720553785	8.625060720553785	86.25060720553785	16.55082233647817	-1.3695714258271943	1.3695714258271943	13.695714258271936	2.6689508371087696	-0.642055779725436	0.642055779725436	6.42055779725436	1.230961124511602	-0.6420557797254353	0.6420557797254353	6.420557797254352	1.2353798375664125
TOI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
