Parameter	HbT_mu	HbT_mu_star	HbT_sigma	HbT_mu_star_conf	CCO_mu	CCO_mu_star	CCO_sigma	CCO_mu_star_conf	TOI_mu	TOI_mu_star	TOI_sigma	TOI_mu_star_conf	TOTAL_mu	TOTAL_mu_star	TOTAL_sigma	TOTAL_mu_star_conf	HbD_mu	HbD_mu_star	HbD_sigma	HbD_mu_star_conf
t_p	-0.001885244076647032	0.1390114090186825	0.5486792736750546	0.10607250372375111	0.004126933006251918	0.1405560510698965	0.6130904919426868	0.1149624698878607	-0.08433447164306843	0.22963664557449523	1.4589365036525297	0.2739385797205726	0.017244569869606655	0.8169878763169701	3.768929958349515	0.7336559115061674	0.09933735258307044	0.3480712616095314	1.9045858793124972	0.37023137086180324
t_u	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
u_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
v_cn	-22866.509978249072	22866.994492166614	228657.24827561204	44746.61740608901	0.13426036549888487	1.0304658800924102	2.3158717808235036	0.39569833381013747	-1.0800596206212711	2.060720018232671	12.425488792713496	2.4494233178284843	-23075.658931827107	23078.563360074015	228645.53954006403	44077.365187605305	-208.20315432290957	209.2857851387986	2078.2560871653936	413.27012857223576
v_on	0.09852895876600748	0.8045537430999182	2.2427591832265303	0.409398734853561	0.1716810206660302	1.0392969713138072	3.932809982657016	0.7304430369737276	8.412332485835407	9.206818573628443	83.18764935991857	15.803225918259425	128769707968.37076	128769707971.32277	1287697079597.2437	253816793644.06085	128769707959.6882	128769707961.36308	1287697079598.121	242777830432.25696
v_pn	-0.4466355709810401	1.6098951451155323	5.643661007673041	1.0632926053316212	-0.03655350776049984	0.7038179193217996	2.03366816539979	0.3724220365138426	-1324.6488538948574	1341.1485998746916	13319.243282847865	2467.4002269012863	-1325.5801637883978	1344.252068365338	13313.197387556309	2586.0223945088096	-0.4481208147984003	2.7879483971031322	10.865569955189676	1.9981280753823136
v_un	0.3003505245504952	0.4719272198154272	3.1269120930974776	0.5849239099573951	0.149232055567664	0.23930714671259212	1.0275559919513362	0.19446538103765393	0.2014479911958581	0.2540423095212297	0.8626798814369713	0.16227298372795626	-2693583.851399682	2693585.8441505055	26935846.669561334	5315434.102644901	-2693584.5024302565	2693585.187221186	26935846.603800207	5341425.2231732495
Vol_mit	-0.06728412151696667	0.2234257877459325	0.7486706937539245	0.14006444961574357	0.006514356954900756	0.3678595317952505	1.0544151226775191	0.1935559673925726	-0.0577809797738526	0.2540888116414578	0.8461576929386965	0.1553466698461168	-0.12477877980368024	1.2300075704119728	3.6861156564821926	0.6983893913333696	-0.006228035467761472	0.5694370722045773	1.9651568234397971	0.36839992192418913
XOa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XOa_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XOv_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Xtot	0.2829443737749079	1.3100983031332987	4.042039144559424	0.7611782400769692	-0.3767759492763895	0.8565521730829111	2.7654762522095657	0.5244878004561054	-24.239347046864008	26.70510395374704	175.06979381342288	34.05348333559604	-23.962731644423375	30.07243445832704	176.85084727144113	34.90751568501196	0.37044697794210174	2.0796674652664655	4.441405047289797	0.7871550829119629
Xtot_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HbT	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HbD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TOI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
