Parameter	TOTAL_mu	TOTAL_mu_star	TOTAL_sigma	TOTAL_mu_star_conf	CCO_mu	CCO_mu_star	CCO_sigma	CCO_mu_star_conf	TOI_mu	TOI_mu_star	TOI_sigma	TOI_mu_star_conf	CBF_mu	CBF_mu_star	CBF_sigma	CBF_mu_star_conf	Vmca_mu	Vmca_mu_star	Vmca_sigma	Vmca_mu_star_conf
u_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
v_cn	74.5503727855629	133.35522402854366	654.9960756551408	129.69622214380001	30.914565600487563	40.9695534912879	118.81809651053823	23.858403300125506	37.199580648070715	91.89029976757898	656.6682822104875	132.815046718323	3.218113268502289	8.908627517208568	31.512884088089592	6.130741798494411	3.2181132685022833	8.908627517208558	31.512884088089553	6.035331406449491
v_on	-145.0743810153939	160.03204969305935	1215.9334234038497	233.8606425199595	-11.868920674984263	22.16302546105525	73.51837630974647	14.101666099530355	-9.817107885338148	14.414400368428836	68.30322683255532	12.868611209134997	-61.694176227535834	65.11309691734428	578.2255661211444	107.77066144472352	-61.694176227535735	65.11309691734418	578.2255661211435	112.53668283380895
v_pn	-87.00364274227086	108.25137330827447	365.195727475227	71.5906898638618	-24.756200495700362	39.491215045569305	87.63666362784056	16.00987552551061	-46.3560461575915	51.20074977966272	317.26076057880385	62.43442549800614	-7.9456980444895375	12.741612255288027	39.644635475129874	7.650654660834901	-7.945698044489522	12.741612255288015	39.644635475129824	7.514406941893455
v_un	-281.9540006456239	315.082679302377	2304.3407697020293	436.9888162442712	6.730301369257828	7.550621434492237	33.72348690418492	6.31778043208434	-296.25734244869386	298.85202213877534	2297.136550054827	447.73737745252174	3.786520216906072	5.888933054734852	39.95778081014639	7.880449148349917	3.786520216906068	5.888933054734844	39.95778081014633	7.9593101828913415
Vol_mit	37.23613908416209	151.8098328257665	267.4444414747624	45.23937112166866	12.064442112306333	118.00245636333855	135.26359544207676	12.76296798534652	20.738378709717512	24.864439768754433	192.51782499854858	36.811044184690225	2.216659131069116	6.160857768784361	34.285269708955205	6.960135847181708	2.216659131069113	6.160857768784353	34.28526970895515	6.76887049674434
XOa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XOa_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
XOv_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Xtot	-39.83611083680016	163.42670695196495	864.9637831717973	168.65645558899377	-1.2373418538099294	30.176050112249577	85.42026725316134	16.126911469911626	-37.665562890126054	132.5378210146316	857.5709280694941	173.20608133940974	-0.4666030464320779	3.6631247249786094	12.568397414739303	2.2651319209200653	-0.4666030464320747	3.663124724978604	12.568397414739287	2.450333065116723
Xtot_n	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Vmca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCO	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CBF	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TOI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
